X,Y,OBJECTID,ID,MONTH,CRIME_CATEGORY,LOCATION_TYPE,LOCATION_SUBTYPE,LONGITUDE,LATITUDE,STREET_ID,STREET_NAME,OUTCOME_CATEGORY,OUTCOME_DATE
361272.1158,171500.159700001,1952,120045377,2024-07,other-theft,Force,,-2.558596,51.441160,2280914,On or near Belmont Road,Unable to prosecute suspect,2024-07
360948.0086,168407.1829,1953,120040391,2024-07,other-theft,Force,,-2.562916,51.413328,2280739,On or near Gilda Square West,Under investigation,2024-07
361984.6658,170728.1523,1954,120048672,2024-07,other-theft,Force,,-2.548261,51.434267,2281631,On or near Petrol Station,Under investigation,2024-07
363265.0394,175576.143100001,1955,120048614,2024-07,other-theft,Force,,-2.530348,51.477941,2282558,On or near Petrol Station,Under investigation,2024-07
357299.1477,172539.165200001,1956,120043270,2024-07,other-theft,Force,,-2.615881,51.450215,2277263,On or near Crosby Row,Under investigation,2024-07
359123.0976,173452.126,1957,120042118,2024-07,other-theft,Force,,-2.589740,51.458559,2278955,On or near The Horsefair,Under investigation,2024-07
362845.08,176146.2007,1958,120054098,2024-07,other-theft,Force,,-2.536455,51.483039,2282212,On or near The Berries,Under investigation,2024-07
359133.2107,170991.1514,1959,120041250,2024-07,other-theft,Force,,-2.589311,51.436433,2279018,On or near St John's Lane,Unable to prosecute suspect,2024-07
358838.1314,173431.1884,1960,120040231,2024-07,other-theft,Force,,-2.593839,51.458350,2278796,On or near Lower Maudlin Street,Under investigation,2024-07
357995.1303,172432.252800001,1961,120054092,2024-07,other-theft,Force,,-2.605853,51.449306,2277985,On or near Ferry Terminal,Under investigation,2024-07
359689.1239,173176.107899999,1962,120041228,2024-07,other-theft,Force,,-2.581562,51.456118,2279544,On or near Old Market Street,Under investigation,2024-07
359233.029,168208.1625,1963,120051847,2024-07,other-theft,Force,,-2.587551,51.411418,2279086,On or near Plane Street,Under investigation,2024-07
359277.0881,173550.203,1964,120054542,2024-07,other-theft,Force,,-2.587535,51.459452,2279192,On or near Bond Street,Under investigation,2024-07
359104.0577,167556.119100001,1965,120054082,2024-07,other-theft,Force,,-2.589330,51.405546,2279050,On or near Teyfant Road,Under investigation,2024-07
359526.1139,173700.1302,1966,120046052,2024-07,other-theft,Force,,-2.583968,51.460818,2279400,On or near Lemon Lane,Unable to prosecute suspect,2024-07
363265.0394,175576.143100001,1967,120048612,2024-07,other-theft,Force,,-2.530348,51.477941,2282558,On or near Petrol Station,Under investigation,2024-07
357625.2295,176063.105900001,1968,120050966,2024-07,other-theft,Force,,-2.611613,51.481924,2277489,On or near Brean Down Avenue,Under investigation,2024-07
359313.0058,167458.1335,1969,120052382,2024-07,other-theft,Force,,-2.586315,51.404680,2279139,On or near Witch Hazel Road,Under investigation,2024-07
360789.0905,176292.131100001,1970,120048024,2024-07,other-theft,Force,,-2.566078,51.484212,2280539,On or near Nevinson Place,Under investigation,2024-07
357690.171,171777.255100001,1971,120048585,2024-07,other-theft,Force,,-2.610163,51.443394,2277714,On or near Upton Road,Under investigation,2024-07
358556.1113,172878.1775,1972,120044124,2024-07,other-theft,Force,,-2.597833,51.453357,2278493,On or near St Augustine's Parade,Under investigation,2024-07
358500.1455,173834.1065,1973,120050459,2024-07,other-theft,Force,,-2.598751,51.461948,2278460,On or near Portland Street,Under investigation,2024-07
357043.1985,173954.1283,1974,120050475,2024-07,other-theft,Force,,-2.619737,51.462918,2277044,On or near Guthrie Road,Under investigation,2024-07
358534.1628,171786.1851,1975,120054079,2024-07,other-theft,Force,,-2.598021,51.443537,2278499,On or near Dean Crescent,Under investigation,2024-07
359123.0976,173452.126,1976,120048372,2024-07,other-theft,Force,,-2.589740,51.458559,2278955,On or near The Horsefair,Under investigation,2024-07
359936.0666,170046.163000001,1977,120048368,2024-07,other-theft,Force,,-2.577652,51.427994,2279779,On or near Silverton Court,Under investigation,2024-07
358619.1597,174438.157600001,1978,120042387,2024-07,other-theft,Force,,-2.597109,51.467388,2278473,On or near Elmgrove Road,Under investigation,2024-07
361782.0517,170125.1965,1979,120054070,2024-07,other-theft,Force,,-2.551110,51.428832,2281434,On or near Prestwick Close,Under investigation,2024-07
359512.1361,176951.155200001,1980,120052632,2024-07,other-theft,Force,,-2.584543,51.490047,2279314,On or near Crofton Avenue,Under investigation,2024-07
356664.244,170961.1899,1981,120053522,2024-07,other-theft,Force,,-2.624824,51.435979,2276762,On or near Colliery Close,Under investigation,2024-07
363223.0374,176354.2093,1982,120046038,2024-07,other-theft,Force,,-2.531034,51.484934,2282605,On or near Oatley Way,Unable to prosecute suspect,2024-07
361378.068,175152.143100001,1983,120042951,2024-07,other-theft,Force,,-2.557471,51.474003,2281067,On or near Petrol Station,Under investigation,2024-07
354149.257,177706.2097,1984,120042841,2024-07,other-theft,Force,,-2.661880,51.496425,2275353,On or near Kings Weston Lane,Under investigation,2024-07
361574.0481,173875.1774,1985,120050499,2024-07,other-theft,Force,,-2.554510,51.462535,2281208,On or near Poets' Close,Under investigation,2024-07
358262.1363,172848.2259,1986,120042839,2024-07,other-theft,Force,,-2.602060,51.453066,2278208,On or near Parking Area,Under investigation,2024-07
358865.0966,173123.2302,1987,120040602,2024-07,other-theft,Force,,-2.593415,51.455583,2278804,On or near Newmarket Avenue,Under investigation,2024-07
359746.0344,172315.1643,1988,120494346,2024-07,other-theft,BTP,STATION,-2.580645,51.448381,2347790,Bristol Temple Meads (station),Under investigation,2024-07
364175.0495,176057.225,1989,120053884,2024-07,other-theft,Force,,-2.517294,51.482325,2283313,On or near Kimberley Crescent,Under investigation,2024-07
358195.2451,178369.8112,1990,120497133,2024-07,other-theft,BTP,STATION,-2.603678,51.502706,2348230,Warrington Bank Quay (station),Under investigation,2024-07
363630.0699,176079.119899999,1991,120046533,2024-07,other-theft,Force,,-2.525144,51.482487,2282870,On or near Vassall Court,Under investigation,2024-07
353607.2556,177500.1537,1992,120054349,2024-07,other-theft,Force,,-2.669660,51.494528,2275135,On or near Hopewell Gardens,Unable to prosecute suspect,2024-07
363917.0214,172582.2214,1993,120042825,2024-07,other-theft,Force,,-2.520653,51.451064,2283121,On or near Bryant's Hill,Under investigation,2024-07
361727.0641,174000.151799999,1994,120042824,2024-07,other-theft,Force,,-2.552321,51.463669,2281308,On or near Whitehall Gardens,Under investigation,2024-07
358070.2335,170614.0987,1995,120045606,2024-07,other-theft,Force,,-2.604558,51.432965,2278080,On or near Bedminster Road,Under investigation,2024-07
357707.1918,176541.125399999,1996,120042804,2024-07,other-theft,Force,,-2.610490,51.486228,2277645,On or near Waterford Road,Under investigation,2024-07
359119.1457,172571.2029,1997,120051422,2024-07,other-theft,Force,,-2.589695,51.450638,2279036,On or near Three Queens Lane,Under investigation,2024-07
357395.1963,174695.095699999,1998,120048629,2024-07,other-theft,Force,,-2.614760,51.469607,2277393,On or near Highland Crescent,Under investigation,2024-07
357021.242,170688.1851,1999,120040222,2024-07,other-theft,Force,,-2.619656,51.433552,2276995,On or near Supermarket,Under investigation,2024-07
359361.0958,173351.1161,2000,120041095,2024-07,other-theft,Force,,-2.586303,51.457668,2279211,On or near Penn Street,Under investigation,2024-07
360673.0375,169427.163799999,2001,120053882,2024-07,other-theft,Force,,-2.566983,51.422480,2280413,On or near John Hall Close,Under investigation,2024-07
359033.1612,175372.1709,2002,120040193,2024-07,other-theft,Force,,-2.591258,51.475816,2278897,On or near Petrol Station,Under investigation,2024-07
360117.0086,169461.171,2003,120052588,2024-07,other-theft,Force,,-2.574983,51.422747,2280022,On or near Two Acres Road,Under investigation,2024-07
363587.0526,173594.226600001,2004,120040120,2024-07,other-theft,Force,,-2.525506,51.460142,2282828,On or near Queen Street,Under investigation,2024-07
363862.055,174924.2204,2005,120040348,2024-07,other-theft,Force,,-2.521685,51.472118,2283105,On or near Woodcote Walk,Unable to prosecute suspect,2024-07
351607.2955,178281.218800001,2006,120051907,2024-07,other-theft,Force,,-2.698574,51.501382,2274479,On or near Mclaren Road,Under investigation,2024-07
358878.1333,173300.1829,2007,120049156,2024-07,other-theft,Force,,-2.593248,51.457175,2278797,On or near Bridewell Street,Under investigation,2024-07
361292.0246,170106.206700001,2008,120043479,2024-07,other-theft,Force,,-2.558156,51.428628,2280830,On or near The Pavilions,Unable to prosecute suspect,2024-07
361727.0641,174000.151799999,2009,120043420,2024-07,other-theft,Force,,-2.552321,51.463669,2281308,On or near Whitehall Gardens,Under investigation,2024-07
363265.0394,175576.143100001,2010,120041734,2024-07,other-theft,Force,,-2.530348,51.477941,2282558,On or near Petrol Station,Under investigation,2024-07
361052.0346,174799.155300001,2011,120045352,2024-07,other-theft,Force,,-2.562126,51.470807,2280771,On or near A432,Under investigation,2024-07
362144.0518,175089.121300001,2012,120052574,2024-07,other-theft,Force,,-2.546436,51.473488,2281729,On or near Ridgeway Parade,Under investigation,2024-07
359361.0958,173351.1161,2013,120052572,2024-07,other-theft,Force,,-2.586303,51.457668,2279211,On or near Penn Street,Under investigation,2024-07
359074.1027,173183.1523,2014,120054114,2024-07,other-theft,Force,,-2.590414,51.456137,2278978,On or near Fairfax Street,Under investigation,2024-07
354706.2633,178354.196599999,2015,120045340,2024-07,other-theft,Force,,-2.653940,51.502296,2275697,On or near Commonfield Road,Under investigation,2024-07
357661.174,171750.246099999,2016,120044366,2024-07,other-theft,Force,,-2.610577,51.443149,2277565,On or near Lime Road,Under investigation,2024-07
360038.1564,172416.172499999,2017,120045269,2024-07,other-theft,Force,,-2.576453,51.449310,2279754,On or near Nightclub,Under investigation,2024-07
358324.1245,172000.236400001,2018,120040838,2024-07,other-theft,Force,,-2.601068,51.445446,2278267,On or near West End,Unable to prosecute suspect,2024-07
358091.1621,179532.1689,2019,120040543,2024-07,other-theft,Force,,-2.605316,51.513149,2277913,On or near Trevisa Grove,Under investigation,2024-07
353281.2621,176880.1743,2020,120044552,2024-07,other-theft,Force,,-2.674273,51.488927,2275073,On or near The Green,Under investigation,2024-07
359123.0976,173452.126,2021,120043545,2024-07,other-theft,Force,,-2.589740,51.458559,2278955,On or near The Horsefair,"Investigation complete; no suspect identified",2024-07
358903.1187,175112.0644,2022,120040799,2024-07,other-theft,Force,,-2.593100,51.473468,2278803,On or near Wolseley Road,Under investigation,2024-07
358997.0968,178129.137399999,2023,120053753,2024-07,other-theft,Force,,-2.592098,51.500601,2278848,On or near Supermarket,Under investigation,2024-07
358671.0974,172833.1961,2024,120043465,2024-07,other-theft,Force,,-2.596173,51.452961,2278626,On or near Marsh Street,Under investigation,2024-07
361023.0848,173250.198000001,2025,120048065,2024-07,other-theft,Force,,-2.562372,51.456878,2280752,On or near Cobden Street,Under investigation,2024-07
357906.1907,174315.1295,2026,120043392,2024-07,other-theft,Force,,-2.607358,51.466229,2277815,On or near Petrol Station,Under investigation,2024-07
359313.1153,173242.1743,2027,120053973,2024-07,other-theft,Force,,-2.586981,51.456685,2279182,On or near Broad Weir,Under investigation,2024-07
358229.1255,172763.1938,2028,120054381,2024-07,other-theft,Force,,-2.602525,51.452299,2278210,On or near College Street,Under investigation,2024-07
363181.432,177509.193399999,2029,120045850,2024-07,other-theft,Force,,-2.531754,51.495316,2282557,On or near Petrol Station,Under investigation,2024-07
363490.0807,175675.172800001,2030,120048026,2024-07,other-theft,Force,,-2.527118,51.478846,2282740,On or near Tyndale Avenue,Unable to prosecute suspect,2024-07
352021.2768,177781.2083,2031,120040274,2024-07,other-theft,Force,,-2.692542,51.496922,2274592,On or near Cook Street,Under investigation,2024-07
355289.234,176439.1843,2032,120048484,2024-07,other-theft,Force,,-2.645299,51.485125,2276037,On or near Trym Leaze,Unable to prosecute suspect,2024-07
359350.0926,173626.134299999,2033,120040998,2024-07,other-theft,Force,,-2.586493,51.460140,2279247,On or near Pembroke Street,"Investigation complete; no suspect identified",2024-07
363265.0394,175576.143100001,2034,120045190,2024-07,other-theft,Force,,-2.530348,51.477941,2282558,On or near Petrol Station,Under investigation,2024-07
357568.151,173062.187899999,2035,120045839,2024-07,other-theft,Force,,-2.612073,51.454938,2277564,On or near York Place,Under investigation,2024-07
355895.2633,175099.090299999,2036,120051731,2024-07,other-theft,Force,,-2.636404,51.473124,2276238,On or near Goodeve Road,Under investigation,2024-07
361361.0669,175054.173699999,2037,120049254,2024-07,other-theft,Force,,-2.557705,51.473121,2281018,On or near Berkeley Street,Under investigation,2024-07
357483.2661,169814.179099999,2038,120051343,2024-07,other-theft,Force,,-2.612905,51.425729,2277499,On or near Lewis Road,Under investigation,2024-07
360395.0474,168770.2272,2039,120051528,2024-07,other-theft,Force,,-2.570907,51.416554,2280195,On or near Loxton Square,Under investigation,2024-07
358448.1575,172516.1579,2040,120053459,2024-07,other-theft,Force,,-2.599344,51.450094,2278406,On or near Nightclub,Under investigation,2024-07
356791.132,167575.205700001,2041,120051560,2024-07,other-theft,Force,,-2.622584,51.405545,2276852,On or near Rossiter Grange,Under investigation,2024-07
357068.1722,171602.1845,2042,120052954,2024-07,other-theft,Force,,-2.619091,51.441773,2277090,On or near Bath Street,Under investigation,2024-07
360155.1201,172230.184699999,2043,120049921,2024-07,other-theft,Force,,-2.574749,51.447646,2279947,On or near Stanhope Street,Under investigation,2024-07
363679.003,174052.235099999,2044,120045973,2024-07,other-theft,Force,,-2.524230,51.464266,2282918,On or near Burchells Green Road,Under investigation,2024-07
359240.0902,173563.179400001,2045,120053091,2024-07,other-theft,Force,,-2.588069,51.459566,2279107,On or near York Street,Under investigation,2024-07
361621.0662,168521.190300001,2046,120050389,2024-07,other-theft,Force,,-2.553251,51.414399,2281254,On or near Robin Close,Under investigation,2024-07
358671.0974,172833.1961,2047,120045974,2024-07,other-theft,Force,,-2.596173,51.452961,2278626,On or near Marsh Street,Under investigation,2024-07
359471.1341,173418.1884,2048,120041295,2024-07,other-theft,Force,,-2.584727,51.458279,2279368,On or near Shopping Area,Under investigation,2024-07
360818.0305,169617.235099999,2049,120053476,2024-07,other-theft,Force,,-2.564919,51.424199,2280565,On or near Ravenhead Drive,Under investigation,2024-07
359174.132,178218.131899999,2050,120053995,2024-07,other-theft,Force,,-2.589558,51.501414,2279022,On or near Kenmore Drive,Under investigation,2024-07
360912.036,174659.089600001,2051,120050397,2024-07,other-theft,Force,,-2.564126,51.469538,2280605,On or near Wood Street,Under investigation,2024-07
359854.1541,172780.1974,2052,120044313,2024-07,other-theft,Force,,-2.579142,51.452570,2279663,On or near Sweetman Place,Under investigation,2024-07
357857.1709,173250.181299999,2053,120044125,2024-07,other-theft,Force,,-2.607936,51.456650,2277860,On or near Triangle West,Unable to prosecute suspect,2024-07
